Country,State,Year,Month,Calendar Day,City,Quality Of Air,"Index Value Of Air (UOM:Number), Scaling Factor:1"
India,Punjab,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Aspal Khurd (Tapa),,
India,Punjab,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Bara Pind (Goraya),,
India,Punjab,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Changal (Sangrur),,
India,Punjab,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Dera Bassi,,
India,Punjab,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Fatehpur (Samana),Good,22
India,Punjab,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Jaito Sarja (Batala),Satisfactory,78
India,Punjab,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Kharaori (Sirhind),,
India,Punjab,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Lakho ke Behram,,
India,Punjab,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Mrar Kalan (Muktsar),,
India,Punjab,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Mureedke (Batala),,
India,Punjab,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Naudhrani (Malerkotla),,
India,Punjab,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Poohli (Bhatinda),,
India,Punjab,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Rakhra (Patiala),,
India,Rajasthan,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Bharatpur,,
India,Rajasthan,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Chittorgargh,,
India,Sikkim,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Gangtok,,
India,Sikkim,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Mangan,,
India,Sikkim,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Namchi,,
India,Sikkim,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Pelling,,
India,Sikkim,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Rangpo,,
India,Sikkim,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Ravangla,,
India,Sikkim,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Singtam,,
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Cuddalore,,
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Madurai,,
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Mettur,,
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Salem,,
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Trichy,,
India,Telangana,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Adilabad,,
India,Telangana,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Karimnagar,,
India,Telangana,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Khammam,,
India,Telangana,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Kothur,,
India,Telangana,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Nalgonda,,
India,Telangana,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Nizamabad,,
India,Telangana,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Patencheru,,
India,Telangana,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Ramagundum,,
India,Telangana,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Sangareddy,,
India,Telangana,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Warangal,,
India,Tripura,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Agartala,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Anpara,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Bareily,Moderate,131
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Firozabad,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Gajroula,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Gorakhpur,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Jhansi,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Khurja,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Mathura,Moderate,145
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Raibareli,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Saharanpur,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Unnao,,
India,Uttarakhand,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Dehradun,,
India,Uttarakhand,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Haldwani,,
India,Uttarakhand,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Haridwar,,
India,Uttarakhand,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Kashipur,,
India,Uttarakhand,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Rishikesh,,
India,Uttarakhand,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Rudrapur,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Amtala,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Baharampur,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Balurghat,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Bankura,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Barasat,Moderate,103
India,West Bengal,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Bardhaman,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Barrckpore,Moderate,140
India,West Bengal,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Baruipur,Moderate,177
India,West Bengal,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Bolpur,Satisfactory,88
India,West Bengal,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Chinsura,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Coochbihar,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Dankuni,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Darjeeling,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Ghatal,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Jalpaiguri,Moderate,129
India,West Bengal,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Kalyani,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Kharagpur,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Krishnanagar,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Malda,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Medinipur,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Purulia,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Raigunj,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Rampurhat,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Ranaghat,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Raniganj,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Rishra,Moderate,110
India,West Bengal,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Sankrail,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Suri,,
India,West Bengal,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Tamluk,Moderate,143
India,West Bengal,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Tribeni,Satisfactory,99
India,West Bengal,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-26,Uluberia,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Anatapur,Satisfactory,71
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Chittor,Good,50
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Eluru,Satisfactory,69
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Guntur,Satisfactory,63
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Kadapa,Good,50
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Kakinada,Satisfactory,73
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Kurnool,Satisfactory,66
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Nellore,Satisfactory,65
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Ongole,Satisfactory,59
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Srikakulam,Moderate,123
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Vizianagaram,Satisfactory,72
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Itanagar,,
India,Assam,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Bongaigaon,,
India,Assam,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Daranga,,
India,Assam,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Dibrugarh,,
India,Assam,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Golaghat,,
India,Assam,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Magherita,,
India,Assam,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Nagaon,,
India,Assam,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Nalbari,,
India,Assam,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,North Lakhimpur,,
India,Assam,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Silcher,Good,38
India,Assam,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Sivasagar,,
India,Assam,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Tezpur,,
India,Assam,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Tinsukia,,
India,Bihar,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Begusarai,,
India,Bihar,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Darbhanga,,
India,Bihar,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Rajgir,,
India,Bihar,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Sasaram,,
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Bilaspur,,
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Durg-Bhillainagar,,
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Korba,Good,45
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Raigarh,Satisfactory,70
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Raipur,,
India,Goa,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Amona,,
India,Goa,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Assanora,,
India,Goa,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Bicholim,,
India,Goa,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Codli,Satisfactory,52
India,Goa,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Cuncolim,Satisfactory,71
India,Goa,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Honda,Satisfactory,69
India,Goa,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Kundaim,,
India,Goa,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Mapusa,,
India,Goa,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Margao,,
India,Goa,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Marmagao,,
India,Goa,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Panaji,,
India,Goa,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Ponda,,
India,Goa,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Sanguem,Satisfactory,58
India,Goa,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Tilamol,Satisfactory,66
India,Goa,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Tuem,,
India,Goa,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Usgao-Pale,,
India,Goa,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Vasco,,
India,Gujarat,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Jamnagar,,
India,Gujarat,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Rajkot,,
India,Gujarat,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Surat,,
India,Gujarat,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Vadodara,Moderate,102
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Baddi,,
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Damtal,,
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Dharamshala,,
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Kala Amb,Moderate,127
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Manali,,
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Nalagarh,,
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Parwanoo,,
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Poanta Sahib,Good,50
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Shimla,,
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Sunder Nagar,,
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Una,,
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Vashisht,,
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Jammu,Moderate,128.13461866642339165710
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Pulwama,,
India,Jharkhand,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Barajamda,,
India,Jharkhand,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Dhanbad,Moderate,181
India,Jharkhand,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Jamshedpur,Moderate,129
India,Jharkhand,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Jharia,Poor,213
India,Jharkhand,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Ranchi,,
India,Jharkhand,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Saraikela,Moderate,138
India,Jharkhand,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Sindri,Moderate,111
India,Karnataka,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Belgaum,,
India,Karnataka,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Chitradurga,,
India,Karnataka,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Mandya,,
India,Karnataka,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Tumkuru,,
India,Kerala,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Alappuzha,,
India,Kerala,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Kottayam,,
India,Kerala,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Mallappuram,,
India,Kerala,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Palakkad,,
India,Kerala,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Pathanamthitta,,
India,Kerala,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Wayanad,,
India,Ladakh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Jammu,Moderate,2.86538133357660834290
India,Ladakh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Pulwama,,
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Amlai,Satisfactory,73
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Chindwara,,
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Nagda,Good,43
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Akola,Satisfactory,69
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Ambernath,,
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Amravati,Satisfactory,76
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Badlapur,,
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Bhiwandi,Satisfactory,64
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Jalgaon,Satisfactory,55
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Jalna,,
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Kolhapur,Satisfactory,53
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Latur,Satisfactory,78
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Pimpri-Chinchwad,Moderate,107
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Sangli,,
India,Maharashtra,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Ulhas Nagar,,
India,Manipur,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Imphal,,
India,Meghalaya,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Byrnihat,,
India,Meghalaya,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Dawki,,
India,Meghalaya,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Khlihriat,,
India,Meghalaya,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Nongstoin,,
India,Meghalaya,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Tura,,
India,Meghalaya,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Umaim,,
India,Mizoram,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Champhai,,
India,Mizoram,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Kolasib,,
India,Nagaland,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Dimapur,,
India,Odisha,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Angul,,
India,Odisha,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Balasore,,
India,Odisha,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Berhampur,,
India,Odisha,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Bhubaneshwar,,
India,Odisha,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Cuttack,,
India,Odisha,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Jharsuguda,,
India,Odisha,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Kalinga Nagar,,
India,Odisha,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Konark,,
India,Odisha,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Paradeep,Moderate,133
India,Odisha,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Puri,,
India,Odisha,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Rayagada,,
India,Odisha,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Rourkela,,
India,Odisha,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Sambalpur,,
India,Puducherry,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Karaikal,,
India,Punjab,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Aspal Khurd (Tapa),Moderate,115
India,Punjab,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Bara Pind (Goraya),,
India,Punjab,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Changal (Sangrur),Satisfactory,93
India,Punjab,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Dera Bassi,,
India,Punjab,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Fatehpur (Samana),Satisfactory,86
India,Punjab,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Jaito Sarja (Batala),,
India,Punjab,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Kharaori (Sirhind),Satisfactory,96
India,Punjab,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Lakho ke Behram,,
India,Punjab,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Mrar Kalan (Muktsar),,
India,Punjab,"Calendar Year (Jan - Dec), 2020","January, 2020",2020-01-25,Mureedke (Batala),,
